,tweets,time,likes,no:rt
9131,"I'm discussing “***Bitcoin Tax Questions*** with Lukka and RSM” with @RogerBr59295778, @JamisonSites, and Café Bitc… https://t.co/IAxX25Jy0U",2021-04-13 23:34:59,6,0
9132,"RT @BitcoinCheckBot: Half hourly price update (USDT):

• BSV (Bitcoin): $300.00

Dead forks:

• BTC (Blockstream Turd Coin): $63294.07
• BC…",2021-04-13 23:32:30,0,2
9133,"Half hourly price update (USDT):

• BSV (Bitcoin): $300.00

Dead forks:

• BTC (Blockstream Turd Coin): $63294.07
• BCH (BTrash): $749.60",2021-04-13 23:31:19,3,2
9134,Why one trader is 'cautious' on the Coinbase debut as bitcoin hits all-time high https://t.co/GhSyVgqQRN,2021-04-13 23:28:09,0,0
9135,When @dogecoin hit .25 then 1.00 and all the billionaires gets worried and jealous 🤷🏾‍♂️🤷🏾‍♂️ it’s ok y’all… https://t.co/4LJ9XbmAuF,2021-04-13 23:26:56,1,0
9136,New Bitcoin block 00..50d596be6d4364a873372f800cbc3752e08f24434999a: 2278 transactions transferred a total of 10089… https://t.co/0gmroQcoJg,2021-04-13 23:24:21,0,0
9137,"1: Bitcoin price is $63300.44 (0.34% 1h)
2: Ethereum price is $2291.94 (0.05% 1h)
3: Binance Coin price is $555.16… https://t.co/wHMOvWmuti",2021-04-13 23:20:18,0,0
9138,"RT @CoinTrendz: 📈Pump Alert! - ARDR/USDT on Binance! Price increase: 7.63% | Volume: +19.00%
$ARDR $USDT #binance #crypto #bitcoin #cryptoa…",2021-04-13 23:17:25,0,4
9139,"RT @big_blockers: The current price of Bitcoin is $63273.00.
The current price of BCash is $728.76, or 0.01151771 BTC.
The current price of…",2021-04-13 23:16:29,0,1
9140,"The current price of Bitcoin is $63273.00.
The current price of BCash is $728.76, or 0.01151771 BTC.
The current pr… https://t.co/I7olOoam0I",2021-04-13 23:15:01,1,1
9141,"RT @JunkoSu22993224: If Chainlink Hits $50.00 This Week. 
Giving away $50.00 to every person that leaves a comment, retweets and likes this…",2021-04-13 23:07:12,0,624
9142,"The current price of bitcoin is $63,244.00. It has increased by 5.246% in the last 24 hours #bitcoin #btc #cryptocurrency",2021-04-13 23:03:49,0,0
9143,on the 04/13/2021 at 11:01 1BTC was worth $63200.00 #Bitcoin #Crypto #BotcoinUSD #Bitfinex,2021-04-13 23:01:32,0,0
9144,"Half hourly price update (USDT):

• BSV (Bitcoin): $292.50

Dead forks:

• BTC (Blockstream Turd Coin): $63303.47
• BCH (BTrash): $732.00",2021-04-13 23:01:16,0,0
9145,"Top 5 Cryptocurrencies - Current Prices

$BTC: $63,355.02 - Bitcoin ⬆️ +0.19%
$ETH: $2,288.14 - Ethereum 🔻 -0.69%… https://t.co/3RduEJDPjI",2021-04-13 23:00:39,0,0
9146,"Bitcoin - BTC
Price: $63,355.02
Change in 1h: +0.1875276%
Market cap: $1,183,590,900,496.00
Ranking: 1
#Bitcoin #BTC",2021-04-13 23:00:26,0,0
9147,"The price of
Spaghetti alla Carbonara
is 17,369 Satoshis
or 0.00017369 BTC

1 BTC = 63,274.00 USD
1 USD = 1,580 Sat… https://t.co/Z1RwULKeFS",2021-04-13 23:00:02,1,0
9148,"RT @JunkoSu22993224: If Chainlink Hits $50.00 This Week. 
Giving away $50.00 to every person that leaves a comment, retweets and likes this…",2021-04-13 22:58:30,0,624
9149,"RT @AngliaDomains: Ethereum, the world’s second most valuable cryptocurrency, also saw new record highs, while several others experienced s…",2021-04-13 22:56:23,0,1
9150,"“Bitcoin &amp; Eth | All Time High Today” with @jin_diesel, @henrywoo, @snapboogie, @wise_token, @thejackjacobss,… https://t.co/9yvVoJ9to7",2021-04-13 22:55:39,2,1
9151,"Ethereum, the world’s second most valuable cryptocurrency, also saw new record highs, while several others experien… https://t.co/2cw0YTI9XV",2021-04-13 22:54:01,1,1
9152,"Wed Apr 14 00:52:52 2021 (10:07)
USD : 63,182.13
Wght: 241,050
Blk#: 679,108
Size: 1,266.8
Txs : 2,756
Pool: 63,875 (76.4 MB)
#bitcoin",2021-04-13 22:53:16,0,0
9153,"RT @GregSchoen: I wish I had kept my 1,700 BTC @ $0.06 instead of selling them at $0.30, now that they're $8.00! #bitcoin",2021-04-13 22:51:55,0,7116
9154,"I'm discussing “🇺🇸🚀🔥Top Republican In Congress Is Pro Bitcoin On CNBC 👀🚀👍🙏🎉” with Bitcoin Policy . Today, Apr 13 at… https://t.co/MLrIVjPu6U",2021-04-13 22:45:06,1,0
9155,"Wed Apr 14 00:42:45 2021 (8:16)
USD : 63,165.96
Wght: 240,988
Blk#: 679,107
Size: 1,376.8
Txs : 2,515
Pool: 64,835 (76.7 MB)
#bitcoin",2021-04-13 22:43:15,0,0
9156,Bought $3.00 of bitcoin two months ago. Today I just looked at account and I now have $3.01. 😲💰😲💰😲,2021-04-13 22:42:12,0,0
9157,"RT @bakery_swap: 👽🌍 Welcome 👽🌍 

🔥 @Alienworlds one of the most successful blockchain games, is joining #BakerySwap

👾👽🛸 have visited us, a…",2021-04-13 22:36:09,0,78
9158,"Wed Apr 14 00:34:29 2021 (0:03)
USD : 63,212.57
Wght: 241,166
Blk#: 679,106
Size: 1,127.2
Txs : 2,114
Pool: 65,880 (77.1 MB)
#bitcoin",2021-04-13 22:35:14,0,0
9159,"Wed Apr 14 00:34:26 2021 (8:08)
USD : 63,215.04
Wght: 241,175
Blk#: 679,105
Size: 1,298.0
Txs : 2,992
Pool: 67,875 (78.0 MB)
#bitcoin",2021-04-13 22:34:44,0,0
9160,"RT @BlockWatcher: Wed Apr 14 00:26:18 2021 (7:42)
USD : 63,037.53
Wght: 240,498
Blk#: 679,104
Size: 1,284.5
Txs : 2,113
Pool: 69,271 (78.4…",2021-04-13 22:28:55,0,1
9161,"Wed Apr 14 00:26:18 2021 (7:42)
USD : 63,037.53
Wght: 240,498
Blk#: 679,104
Size: 1,284.5
Txs : 2,113
Pool: 69,271 (78.4 MB)
#bitcoin",2021-04-13 22:26:43,0,1
9162,"RT @GamerSupps: We are giving away 0.01 #Bitcoin (~$630)
RT to enter,
Must be following @gamersupps (so we can dm the winner)
Winner chosen…",2021-04-13 22:25:59,0,2445
9163,"RT @BlockWatcher: Wed Apr 14 00:18:36 2021 (1:25)
USD : 63,040.38
Wght: 240,509
Blk#: 679,103
Size: 1,024.8
Txs : 542
Pool: 69,774 (78.8 MB…",2021-04-13 22:24:07,0,1
9164,"RT @TickerTop: 1: Bitcoin price is $63118.98 (-0.02% 1h)
2: Ethereum price is $2280.86 (-0.91% 1h)
3: Binance Coin price is $558.83 (-0.34%…",2021-04-13 22:21:05,0,1
9165,"1: Bitcoin price is $63118.98 (-0.02% 1h)
2: Ethereum price is $2280.86 (-0.91% 1h)
3: Binance Coin price is $558.8… https://t.co/uF8m6IyD3I",2021-04-13 22:20:18,3,1
9166,"Wed Apr 14 00:18:36 2021 (1:25)
USD : 63,040.38
Wght: 240,509
Blk#: 679,103
Size: 1,024.8
Txs : 542
Pool: 69,774 (78.8 MB)
#bitcoin",2021-04-13 22:19:12,0,1
9167,"Wed Apr 14 00:17:11 2021 (3:49)
USD : 62,977.18
Wght: 240,268
Blk#: 679,102
Size: 1,087.6
Txs : 1,474
Pool: 69,968 (79.6 MB)
#bitcoin",2021-04-13 22:17:42,0,0
9168,"The current price of Bitcoin is $62988.00.
The current price of BCash is $726.36, or 0.01153172 BTC.
The current pr… https://t.co/tt0Fot6R6r",2021-04-13 22:15:01,0,0
9169,"RT @CotyKuhn: 🚨Public #Telfam announcement!🚨

If #XRP can be valued at $1.80 and go over $3.00 in a bull market, then don't ever tell me th…",2021-04-13 22:13:57,0,53
9170,"Wed Apr 14 00:13:22 2021 (22:07)
USD : 62,919.35
Wght: 240,047
Blk#: 679,101
Size: 1,291.0
Txs : 2,755
Pool: 70,596 (80.3 MB)
#bitcoin",2021-04-13 22:13:41,1,0
9171,"RT @BitcoinComExch: On Thursday we're welcoming @bird_money to our telegram channel for an AMA. 

April 15th at 16:00 UTC 📆

We're looking…",2021-04-13 22:13:16,0,26
9172,RT @cryptobuzznews: Zignaly (ZIG) will get listed on AscendEX on April 15. $ZIG/USDT trading will go live at 1:00 p.m. UTC. The startup had…,2021-04-13 22:12:39,0,5
9173,"RT @brent90: “***#Bitcoin Tax Questions*** with Lukka” with @jason_vtf, @RogerBr59295778, and Café Bitcoin. Today, Apr 13 at 18:00 CDT on @…",2021-04-13 22:08:10,0,2
9174,"RT @brent90: “***#Bitcoin Tax Questions*** with Lukka” with @jason_vtf, @RogerBr59295778, and Café Bitcoin. Today, Apr 13 at 18:00 CDT on @…",2021-04-13 22:05:39,0,2
9175,"The current price of bitcoin is $63,360.00. It has increased by 5.539% in the last 24 hours #bitcoin #btc #cryptocurrency",2021-04-13 22:03:50,1,0
9176,"“***#Bitcoin Tax Questions*** with Lukka” with @jason_vtf, @RogerBr59295778, and Café Bitcoin. Today, Apr 13 at 18:… https://t.co/fl2lZ2t0wr",2021-04-13 22:03:15,1,2
9177,on the 04/13/2021 at 10:02 1BTC was worth $63151.00 #Bitcoin #Crypto #BotcoinUSD #Bitfinex,2021-04-13 22:02:48,0,0
9178,"RT @Jayecane: 1:11 Sending someone $900.00 and something to eat right now. Just rt 

Cashapp and bitcoin only.",2021-04-13 22:02:23,0,332
9179,"Tax cheats cost the U.S. more than previously thought — and Bitcoin is part of the problem, IRS commissioner says https://t.co/vVt6x8SLi5",2021-04-13 22:01:00,0,0
9180,RT @Jayecane: Sent $880.00 to someone’s bitcoin!!!! Next video!!!! https://t.co/MayUOBwCAw,2021-04-13 22:00:49,0,37
9181,"Top 5 Cryptocurrencies - Current Prices

⬆️ $BTC: $63,188.85 | Bitcoin +0.23%
🔻 $ETH: $2,284.05 | Ethereum -0.67%… https://t.co/069QsbEBxs",2021-04-13 22:00:36,0,0
9182,"Crypto highlights as of 2021-04-13 18:00:02:
#Bitcoin $63,301.97 5.55% 🚀
#Ethereum  $2,284.28  6.45% 🚀",2021-04-13 22:00:03,0,0
9183,"If you invested your $1,400.00 stimulus check on 03/16/21 when #bitcoin was $55,805.70 your investment is now worth… https://t.co/OXWZgt58Q1",2021-04-13 22:00:03,0,0
9184,"The price of
Spaghetti alla Carbonara
is 17,410 Satoshis
or 0.0001741 BTC

1 BTC = 63,124.50 USD
1 USD = 1,584 Sat… https://t.co/l0jTtcWLnB",2021-04-13 22:00:01,0,0
9185,"RT @BitcoinComExch: On Thursday we're welcoming @bird_money to our telegram channel for an AMA. 

April 15th at 16:00 UTC 📆

We're looking…",2021-04-13 21:55:39,0,26
9186,"RT @CotyKuhn: 🚨Public #Telfam announcement!🚨

If #XRP can be valued at $1.80 and go over $3.00 in a bull market, then don't ever tell me th…",2021-04-13 21:44:25,0,53
9187,New Bitcoin block 00..b70368126f54bcb71cc89d986a734727efceb1d343e84: 2193 transactions transferred a total of 4114.… https://t.co/EY2qm2Z7nj,2021-04-13 21:43:15,1,0
9188,"Riot Blockchain $RIOT and Marathon Digital Holdings $MARA, gained as bitcoin prices soared, a day ahead of the list… https://t.co/ywxRKrxgzG",2021-04-13 21:40:43,0,0
9189,"CAB Kiosk (Cynthia Abrafi Bitcoin) - Virtual
Investment Store
$1, $20, $50, $100, $200, $500, $1,000
Scarborough Pr… https://t.co/zTGZKkb0kW",2021-04-13 21:40:03,0,0
9190,"RT @dunnothem: @taha_zafar12 @Dooowta @ViktorBunin @jimmysong If you don’t use the dollar as a measuring stick, then Bitcoin has appreciate…",2021-04-13 21:33:56,0,2
9191,"RT @BitSler: The #Cricket is BACK 🏏🏏🏏!

14:00 GMT #IPL 🏆
Place your bets now 👉https://t.co/pMiLx1yqIK

1️⃣SPunjab Kings - 1.83
🏆WINNER
2️⃣R…",2021-04-13 21:29:27,0,48
9192,"RT @CotyKuhn: 🚨Public #Telfam announcement!🚨

If #XRP can be valued at $1.80 and go over $3.00 in a bull market, then don't ever tell me th…",2021-04-13 21:28:26,0,53
9193,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-13 21:28:11,0,6683
9194,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #VOX @RealVoxFinance🚀 🚀 
- Trading pair: VOX/USDT
- Trading time: 20:00 on Apr 3 (UTC+8)

🔹 🔹…",2021-04-13 21:21:47,0,108
9195,"RT @dunnothem: @taha_zafar12 @Dooowta @ViktorBunin @jimmysong If you don’t use the dollar as a measuring stick, then Bitcoin has appreciate…",2021-04-13 21:21:19,0,2
9196,"1: Bitcoin price is $63085.26 (0.20% 1h)
2: Ethereum price is $2290.80 (0.17% 1h)
3: Binance Coin price is $563.11… https://t.co/kInH7bdmQF",2021-04-13 21:20:17,1,0
9197,"Bitcoin went over $63,000 that's pretty cool, do you think it's going to hit $100,000? I've been in since January a… https://t.co/VP0DsSkUs5",2021-04-13 21:20:05,0,0
9198,"RT @CotyKuhn: 🚨Public #Telfam announcement!🚨

If #XRP can be valued at $1.80 and go over $3.00 in a bull market, then don't ever tell me th…",2021-04-13 21:19:58,0,53
9199,"RT @TradeallE: #EOS #eosusdt #EOSCOİN #coin #binance
#Bitcoin #elliot #elliott #Elliottwave #ew #EW
EOS Usdt Usdc Coin                UPDAT…",2021-04-13 21:17:22,0,3
9200,"The current price of Bitcoin is $63383.00.
The current price of BCash is $736.73, or 0.01162346 BTC.
The current pr… https://t.co/HjfrCQAGPL",2021-04-13 21:15:07,0,0
9201,"RT @6BillionPeople: I'm discussing “DogeCoin, NFTs, Coinbase 100B Valuation &amp; Bitclout, Bitcoin” with @AshlyeV, and I invited @souljaboy. T…",2021-04-13 21:09:09,0,9
9202,Bitcoin Hits New High as Crypto Acceptance Goes Global https://t.co/jYOzDxXKUX,2021-04-13 21:04:30,0,0
9203,"The current price of bitcoin is $63,131.00. It has increased by 5.035% in the last 24 hours #bitcoin #btc #cryptocurrency",2021-04-13 21:03:49,0,0
9204,"RT @kriptomat: Saying that #Bitcoin is 50,000.00 EUR would have been a good April Fools' joke every year until today. https://t.co/u8DOviSZ…",2021-04-13 21:03:01,0,6
9205,"RT @GregSchoen: I wish I had kept my 1,700 BTC @ $0.06 instead of selling them at $0.30, now that they're $8.00! #bitcoin",2021-04-13 21:02:29,0,7116
9206,"Top 5 Cryptocurrencies - Current Prices

Bitcoin $BTC: $63,220.07 ⬆️ +0.76%
Ethereum $ETH: $2,303.50 ⬆️ +1.54% 🚀🚀
B… https://t.co/qdOsSUyDK2",2021-04-13 21:01:12,0,0
9207,on the 04/13/2021 at 09:00 1BTC was worth $63175.00 #Bitcoin #Crypto #BotcoinUSD #Bitfinex,2021-04-13 21:00:44,0,0
9208,"BTC hourly update
$63151.00    |    +0.22%📈
$BTC #BTCUSD #Bitcoin",2021-04-13 21:00:30,0,0
9209,"The price of
Spaghetti alla Carbonara
is 17,392 Satoshis
or 0.00017392 BTC

1 BTC = 63,188.90 USD
1 USD = 1,583 Sat… https://t.co/ZfYGkzfJp7",2021-04-13 21:00:02,1,0
9210,"Since we use the $10,000,000.00 convention, shouldn't we also adopt ₿0.000,000,001 as well? #Bitcoin… https://t.co/jRP7NVOKX0",2021-04-13 20:59:36,2,0
9211,"RT @Jambo_Labs: 📢#Jambo #airdrop is coming！

⏰Time:10th April 08:00-16th April 08:00(UTC)

#Polkadot #IDO #cryptocurrency #Bitcoin #DOT @Ja…",2021-04-13 20:56:13,0,74
9212,.10 New beginnings Doge. #DogecoinToTheMoon #DogecoinNewBeginnings #DogecoinToTheMoon #BTC #Bitcoin Common and get… https://t.co/0KNvCZBMMW,2021-04-13 20:53:19,0,0
9213,"$BTC: $10,631.86 (885.99%)
$ETH: $16,007.41 (1,333.95%)
$ADA: $49,208.72 (4,100.73%)
$BNB: $42,718.47 (3,559.87%)… https://t.co/8R4us0aQl4",2021-04-13 20:52:35,1,0
9214,"RT @Dualmine_com: Damian Martinez - 52743.60$ - Great shot! Reward 500 gh/s is yours! Congratulations! 🏆

*Bitcoin price at 22:00 UTC 25th…",2021-04-13 20:48:55,0,8
9215,"RT @Dualmine_com: 3rd Anniversary Contest - Guess Bitcoin price!

Guess what Bitcoin price will be on 9th April at 22:00 UTC. You have time…",2021-04-13 20:48:51,0,35
9216,"RT @CotyKuhn: 🚨Public #Telfam announcement!🚨

If #XRP can be valued at $1.80 and go over $3.00 in a bull market, then don't ever tell me th…",2021-04-13 20:44:48,0,53
9217,"RT @CotyKuhn: 🚨Public #Telfam announcement!🚨

If #XRP can be valued at $1.80 and go over $3.00 in a bull market, then don't ever tell me th…",2021-04-13 20:41:06,0,53
9218,"RT @CryptooIndia: #Bitcoin is now worth ₹50,00,000",2021-04-13 20:39:08,0,23
9219,"I should of bought #bitcoin at 50,000.00 people are saying now .......lol #crypto",2021-04-13 20:23:08,1,0
9220,"1: Bitcoin price is $63132.72 (-0.67% 1h)
2: Ethereum price is $2301.83 (-0.43% 1h)
3: Binance Coin price is $562.2… https://t.co/IPXN2HfOrb",2021-04-13 20:20:21,1,0
9221,#verge is coming $ 5.00 👀💥🚀 https://t.co/mig7fOOiOV,2021-04-13 20:09:33,3,0
9222,"RT @CotyKuhn: 🚨Public #Telfam announcement!🚨

If #XRP can be valued at $1.80 and go over $3.00 in a bull market, then don't ever tell me th…",2021-04-13 20:08:30,0,53
9223,"The current price of bitcoin is $63,085.00. It has increased by 5.012% in the last 24 hours #bitcoin #btc #cryptocurrency",2021-04-13 20:03:50,0,0
9224,on the 04/13/2021 at 08:02 1BTC was worth $63030.00 #Bitcoin #Crypto #BotcoinUSD #Bitfinex,2021-04-13 20:02:45,0,0
9225,"Top 5 Cryptocurrencies Prices

$BTC: $63,040.75 - Bitcoin 🔻 -0.60%
$ETH: $2,299.54 - Ethereum 🔻 -0.40%
$BNB: $559.6… https://t.co/JYrMGsPKVi",2021-04-13 20:00:59,0,0
9226,"Half hourly price update (USDT):

• BSV (Bitcoin): $287.09

Dead forks:

• BTC (Blockstream Turd Coin): $63000.95
• BCH (BTrash): $740.00",2021-04-13 20:00:58,0,0
9227,Crypto Google Search Volumes (previous 7 days) #btc #cryptocurrency #crypto #bitcoin #dogecoin #cardano #ADA… https://t.co/OCa3ryzbxE,2021-04-13 20:00:06,2,1
9228,"📈💰$2,854,000 #bitcoin LONGED @$63,069.4798 [13/04/21 20:00:03]
🏤BitMEX | $XBTUSD

💬wow, Satoshi did a massive pre-mine! - CurrencyTycoon",2021-04-13 20:00:05,5,0
9229,"Crypto highlights as of 2021-04-13 16:00:02:
#Bitcoin $62,901.28 4.77% 🚀
#Ethereum  $2,302.09  7.41% 🚀",2021-04-13 20:00:03,0,0
9230,"Hourly Price Alert: BTC rose by 4.77% to $62,915.00. LTC rose by 9.39% to $266.55. ETH rose by 7.55% to $2,301.79.… https://t.co/4xoxc6stCu",2021-04-13 20:00:02,0,0
9231,"The price of
Spaghetti alla Carbonara
is 17,424 Satoshis
or 0.00017424 BTC

1 BTC = 63,074.90 USD
1 USD = 1,585 Sat… https://t.co/R4vFmqpzMV",2021-04-13 20:00:01,1,0
9232,@MattWallace888 If Dogecoin is following Bitcoin we should go up a penny for every $3000 Dollars that Bitcoin goes… https://t.co/IGANWlcgOu,2021-04-13 19:57:13,6,0
9233,"RT @JunkoSu22993224: If Chainlink Hits $50.00 This Week. 
Giving away $50.00 to every person that leaves a comment, retweets and likes this…",2021-04-13 19:54:58,0,624
9234,"RT @BitcoinComExch: On Thursday we're welcoming @bird_money to our telegram channel for an AMA. 

April 15th at 16:00 UTC 📆

We're looking…",2021-04-13 19:54:27,0,26
9235,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #VOX @RealVoxFinance🚀 🚀 
- Trading pair: VOX/USDT
- Trading time: 20:00 on Apr 3 (UTC+8)

🔹 🔹…",2021-04-13 19:53:27,0,108
9236,"RT @CotyKuhn: 🚨Public #Telfam announcement!🚨

If #XRP can be valued at $1.80 and go over $3.00 in a bull market, then don't ever tell me th…",2021-04-13 19:52:01,0,53
9237,"RT @GregSchoen: I wish I had kept my 1,700 BTC @ $0.06 instead of selling them at $0.30, now that they're $8.00! #bitcoin",2021-04-13 19:48:41,0,7116
9238,"RT @BitcoinComExch: On Thursday we're welcoming @bird_money to our telegram channel for an AMA. 

April 15th at 16:00 UTC 📆

We're looking…",2021-04-13 19:47:04,0,26
9239,"#Crypto Top 5 by ATH Smallest Loss

$WBTC Wrapped Bitcoin $62,786.00 (-0.80%) from $63459
$HBTC Huobi BTC $62,784.0… https://t.co/gywMfxrdHa",2021-04-13 19:45:10,0,0
9240,"RT @CotyKuhn: 🚨Public #Telfam announcement!🚨

If #XRP can be valued at $1.80 and go over $3.00 in a bull market, then don't ever tell me th…",2021-04-13 19:41:26,0,53
9241,"RT @JunkoSu22993224: If Chainlink Hits $50.00 This Week. 
Giving away $50.00 to every person that leaves a comment, retweets and likes this…",2021-04-13 19:40:19,0,624
9242,"💹FIRST TRADE SUMMARY GBP/USD

💹INVESTED AMOUNT 
$60,000

💹PROFIT RATE
82.00%

💹PROFIT MADE 
$49,200✅✅

💹TOTAL TRADE… https://t.co/v1wV5cpmPM",2021-04-13 19:38:22,1,0
9243,"RT @CotyKuhn: 🚨Public #Telfam announcement!🚨

If #XRP can be valued at $1.80 and go over $3.00 in a bull market, then don't ever tell me th…",2021-04-13 19:35:05,0,53
9244,"You're invited to get free money worth of Bitcoin! 

1. Sign up with my invite link or downlod “Luno” on app store… https://t.co/PAsAunLSpQ",2021-04-13 19:31:09,0,0
9245,"Gold $1,745.00 | Silver $25.33 | Platinum $1,153.00
Bitcoin $62,698 | Bitcoin Cash $734 
Call us at 800-874-9760 or… https://t.co/9zUxOL9Bpj",2021-04-13 19:31:01,0,0
9246,"RT @CotyKuhn: 🚨Public #Telfam announcement!🚨

If #XRP can be valued at $1.80 and go over $3.00 in a bull market, then don't ever tell me th…",2021-04-13 19:30:20,0,53
9247,"RT @CotyKuhn: 🚨Public #Telfam announcement!🚨

If #XRP can be valued at $1.80 and go over $3.00 in a bull market, then don't ever tell me th…",2021-04-13 19:28:37,0,53
9248,Sure you can buy Coinbase stock from 9:30 to 4:00 on weekdays. But you can buy #Bitcoin and any other crypto 24/7,2021-04-13 19:26:46,0,0
9249,"RT @6BillionPeople: I'm discussing “DogeCoin, NFTs, Coinbase 100B Valuation &amp; Bitclout, Bitcoin” with @AshlyeV, and I invited @souljaboy. T…",2021-04-13 19:23:37,0,9
9250,"Are you ready? Farms &amp; Staking will start in a few days
However, you can now buy BALL in our only pre-sale.
Pre-sal… https://t.co/roeT7H1IN4",2021-04-13 19:21:26,11,4
9251,"63,800$ (on the way to 1,00,000$) 💹
#bitcoin #BTC #crypto #cryptocurrencies https://t.co/GwAxayJldx",2021-04-13 19:20:22,1,0
9252,"1: Bitcoin price is $62957.26 (-0.47% 1h)
2: Ethereum price is $2287.02 (-0.27% 1h)
3: Binance Coin price is $557.2… https://t.co/srtUbcgM5m",2021-04-13 19:20:18,2,0
